Vam	Vbm	Vcm	Iam	Ibm	Icm	Vap	Vbp	Vcp	Iap	Ibp	Icp
0.106234446	0.082995574	0.854183286	0.643195145	0.623715656	0.149233283	-53.33882862	-135.6916914	118.2941054	-74.29208454	160.2975282	-152.8945743
0.863389629	0.86408099	0.863559796	0.218550831	0.218762453	0.219261553	-11.50906619	-131.5171496	108.4769043	46.9459412	-72.83305014	167.0023306
0.866199411	0.095721681	0.866955431	0.162139125	0.617266172	0.159347667	-3.069311985	-148.5973996	119.2895019	81.02608354	162.5128041	-145.7443
0.425559979	0.877312411	0.459085954	0.539557426	0.170553288	0.575618493	50.45010831	-121.9773743	65.02324101	-118.7697213	-32.25125172	78.42431453
0.065236422	0.871637514	0.874948775	0.652540748	0.164602997	0.168659481	-41.76176237	-121.5386752	117.5501902	-77.96807418	-30.05904554	-154.8482351
0.825822959	0.220423135	0.223816325	0.11922822	0.609056673	0.582853684	-1.137212681	-158.2672239	138.0794784	88.91524473	164.4414455	35.40002864
0.842114456	0.124983244	0.103634618	0.135174614	0.623511697	0.598078202	-1.642591189	-167.615524	113.9921511	87.14013376	166.6713876	39.19697653
0.874140225	0.047092575	0.871601701	0.168114655	0.656973018	0.164930495	-2.448947477	-143.4353497	118.4542218	85.0732911	159.859925	-150.1462046
0.874089045	0.049020974	0.872206764	0.168425326	0.658253771	0.165250407	-2.438319558	-128.2173944	118.4183312	85.0385681	158.7588012	-149.9527342
0.874118084	0.065218414	0.871513255	0.168797145	0.652814017	0.164904133	-2.474762952	-161.8315293	118.4277598	85.08516288	161.9871533	-150.0873463
0.883070706	0.054280963	0.875645941	0.175536188	0.690629032	0.170370173	-1.739650016	161.7409361	117.6492921	88.94918545	162.6118207	-153.7040676
0.134948252	0.125952814	0.826879805	0.604141923	0.576304251	0.11905292	-40.15424804	-115.8120494	118.9428162	-73.54562174	157.4311439	-150.940082
0.114029277	0.100062596	0.841736691	0.625757412	0.600478953	0.135054427	-45.23182318	-119.6117707	118.4022303	-74.38277712	158.1385646	-152.6952553
0.877200697	0.492810737	0.49926016	0.170480145	0.561029202	0.531655089	-1.937741158	-171.2603754	167.5437376	87.91902955	-163.437728	-1.1482863
0.874224641	0.874184954	0.873977219	0.188844584	0.189271737	0.188729833	-6.772448273	-126.796638	113.2497305	65.55360085	-54.53422023	-174.6152508
0.862758779	0.863963555	0.862955982	0.219046134	0.219079176	0.219155535	-11.46009792	-131.5193982	108.4147191	47.00312999	-72.97638243	167.0503221
0.873880558	0.873750562	0.873822494	0.18861303	0.188714601	0.188776407	-6.816592417	-126.7908768	113.2412989	65.48166817	-54.47498731	-174.5590645
0.469840733	0.415691006	0.877343706	0.575359731	0.536110227	0.17052967	-54.76976736	-70.08227458	118.0541925	-40.497139	122.3349322	-152.2745162
0.841674365	0.103117105	0.099096459	0.134955894	0.627822759	0.602823218	-1.591576249	-161.9439207	127.2445325	87.59093977	164.474814	37.04981633
0.871142288	0.875435232	0.047269821	0.165104874	0.169001854	0.656980692	-1.419665517	-122.3925485	96.63379466	90.14419216	-34.81961586	39.85215841
0.86740124	0.865920281	0.087805881	0.159427285	0.161865838	0.619510502	-0.682318348	-123.0848549	97.13206009	94.30501653	-38.89723286	41.38347965
0.092687651	0.301492763	0.254561886	0.622244507	0.621761451	0.620959072	5.76185382	-107.5385899	120.5243302	-82.19254986	157.6775743	37.96521406
0.881615912	0.041063796	0.040808094	0.175260555	0.692345913	0.692649667	-2.016041397	161.0852181	40.56732395	87.12797065	161.666054	41.49253406
0.48089029	0.410107133	0.87746627	0.559272608	0.517611805	0.17053532	-52.68888714	-72.76195139	118.0885581	-39.23380798	123.0936144	-152.052867
0.074965344	0.074838103	0.075110451	0.63425166	0.634295209	0.634754223	-26.72321038	-147.0414802	93.01404135	-78.79347074	161.2904434	41.25236262
0.877496896	0.44886678	0.439558779	0.170694531	0.559682305	0.527747512	-1.893679331	-172.992396	168.9998164	87.98079784	-162.4959483	-0.241206262
0.075030512	0.074846713	0.075080807	0.634134583	0.63434063	0.634764465	-26.6381233	-147.0049912	93.11002672	-78.78744492	161.307489	41.24753965
0.048405678	0.87151761	0.874394364	0.658431977	0.164808303	0.168311606	-8.380503443	-121.5452312	117.5648741	-81.27154245	-29.97540488	-154.8130376
0.458868864	0.425613791	0.877116106	0.575742433	0.53973977	0.170526581	-54.95184579	-69.5213931	118.0475856	-41.58568776	121.2295417	-152.2678478
0.065232338	0.871518013	0.875132878	0.652656357	0.164601417	0.168674738	-41.7802311	-121.5074558	117.5505736	-77.98060811	-30.06357979	-154.831179
0.091258346	0.074848286	0.855812027	0.645729235	0.625864743	0.149439778	-50.86243255	-127.2469084	118.1811861	-75.46980103	159.1014104	-152.760241
0.100235973	0.842008423	0.11400589	0.600476521	0.135042843	0.625760353	0.502784541	-121.5798882	74.79003355	-81.87670193	-32.6428536	45.64827271
0.092006278	0.079723429	0.868855547	0.670109862	0.657524673	0.162668554	-61.13502229	-146.9307782	117.9423603	-76.88538211	160.0916167	-153.024892
0.877355707	0.437073937	0.446348674	0.170616337	0.575715345	0.546065411	-1.962005123	-175.1714698	171.3728009	87.74398514	-163.722137	-0.947798369
0.877584782	0.470297262	0.419806268	0.170898932	0.559713857	0.521015657	-1.960281303	-172.8771858	167.8364644	87.8999487	-160.3073643	1.965368148
0.873814056	0.047176134	0.872368416	0.168332796	0.65683335	0.165482476	-2.505819865	-143.3982514	118.3863826	84.87489483	159.8949122	-150.1430565
0.131909494	0.826917776	0.140008468	0.577216736	0.119303043	0.606109669	4.837180345	-121.0847167	79.07855068	-82.7716867	-31.10390262	46.37484934
0.135207205	0.126753631	0.827324521	0.605425896	0.576624024	0.119352755	-40.50624577	-115.7895158	118.7464737	-73.69527195	157.2722226	-151.0681514
0.130472098	0.862645228	0.857527495	0.58645314	0.154972894	0.157025269	-26.24252805	-119.7180682	116.1895364	-76.15756399	-20.66963369	-163.7283648
0.863455145	0.856147282	0.123130698	0.155390993	0.156355017	0.588345814	0.234503796	-123.883962	97.79751136	99.31557468	-43.83179736	42.75057463
0.013706148	0.874761546	0.881840765	0.697318369	0.170095491	0.175329291	-80.87007484	-122.3858317	118.2152851	-80.65352623	-33.87639834	-151.146444
0.21365285	0.205487311	0.827082269	0.609027116	0.580519831	0.119235938	-41.17846343	-111.2468012	118.7365301	-74.69689133	156.0892727	-151.2567566
0.147172436	0.130012035	0.825808524	0.604192086	0.575481782	0.11922769	-43.0187286	-121.054804	118.6783488	-72.45999542	158.4547846	-151.9414245
0.867499825	0.866413336	0.081529652	0.159563447	0.161846242	0.621436045	-0.621816029	-123.1024078	104.142935	94.48644253	-38.82878849	40.33644147
2.76877E-06	3.02782E-06	2.92097E-06	0.698917906	0.699212838	0.699351995	-82.47577122	157.4671392	39.00373718	-81.78154028	158.348842	38.27461654
0.872475432	0.87494486	0.065205711	0.165197979	0.168808135	0.652738891	-1.560962571	-122.5175559	78.22296027	89.89734113	-35.0124475	42.04901533
0.868922915	0.082471202	0.072696071	0.162661677	0.672853867	0.660470747	-1.998882604	-179.2192028	105.4918116	86.97924904	162.1110532	39.00213762
0.128330161	0.122680758	0.203510134	0.617907522	0.619294689	0.618786792	-12.42468628	-131.4968952	113.5116991	-80.01650543	159.9924941	39.89538441
0.881891382	0.054539249	0.054137754	0.175553959	0.689520003	0.690301877	-2.000541065	161.8245675	41.39910111	87.429631	162.6489148	42.59644049
0.8671048	0.867069179	0.095440119	0.159579193	0.162588562	0.617582595	-0.646235147	-123.1064508	91.28604345	94.22817731	-38.98199939	42.55690762
0.855209214	0.091436026	0.074326171	0.148924045	0.645689134	0.625571907	-1.762923304	-170.7902873	112.6235441	86.99909925	164.6067001	39.17385598
0.060004054	0.060021442	0.059976673	0.640066917	0.640259867	0.640251872	3.310553897	-116.7560554	123.2592458	-82.07558822	157.9596968	37.92648804
0.083693633	0.869198979	0.099231123	0.654593311	0.162554536	0.667832363	-36.23486727	-121.9712211	57.83996663	-78.88147515	-33.13803031	44.2474515
0.128153723	0.826413777	0.145663641	0.574493916	0.119489002	0.603364206	-1.185737099	-121.2958845	77.00105797	-81.53884116	-31.71523675	47.51847267
0.876482247	0.882056884	5.49578E-06	0.171176789	0.175587497	0.699206078	-2.453401239	-121.9255372	38.24781154	86.01288458	-31.56317077	38.25556964
0.841680748	0.103075613	0.099210591	0.134966848	0.627763615	0.602563843	-1.591932001	-161.9103383	127.2246773	87.58287832	164.4693574	37.06442027
0.401697387	0.877726632	0.481092474	0.548320004	0.170610476	0.59029864	51.55919944	-121.9473172	63.45592938	-116.3261142	-32.07407419	80.37694982
0.05532106	0.871584375	0.875287718	0.654532452	0.164417557	0.168743781	-34.24536624	-121.4330373	117.5711328	-79.12552462	-29.9008608	-154.6773832
0.455068301	0.436093268	0.877319861	0.61000302	0.576426711	0.170578118	-59.38307725	-64.66937742	118.0405028	-42.920846	120.8763809	-152.2921402
0.081654309	0.866830145	0.865730039	0.621590905	0.159261009	0.161621024	-15.76994549	-120.666618	117.0128159	-79.66902327	-25.34921595	-158.7161844
0.437097606	0.446344981	0.877375604	0.575770736	0.546063932	0.17060388	-55.17241567	-68.62752085	118.0375923	-43.72125325	119.0571014	-152.2742545
0.091729871	0.078489981	0.869201542	0.670253427	0.657672015	0.162542009	-62.51965514	-146.5899338	117.9792383	-76.84486	160.0415439	-153.0604908
0.877534887	0.484829892	0.392955542	0.170615652	0.625247876	0.582636075	-1.952485747	179.3295131	176.445294	87.95651839	-159.8890454	4.38104749
0.126511499	0.825056693	0.143932618	0.575114564	0.118920476	0.603707684	-1.091620359	-121.2395139	77.05907489	-81.52567451	-31.78604356	47.56930742
0.47002363	0.411694367	0.877629671	0.590707133	0.551524431	0.170782481	-56.76633433	-67.84217619	118.0718061	-40.65161142	122.6090039	-152.1759164
0.054277563	0.875675417	0.882572928	0.690552622	0.171007169	0.175357002	-78.24959607	-122.3931083	118.2132703	-77.38024122	-33.89952825	-151.2929587
0.071434641	0.856169833	0.06883579	0.629534909	0.149269968	0.650015883	12.0890371	-121.6274853	77.81949903	-83.03463824	-32.5543371	42.39227753
0.873723246	0.049543111	0.872221024	0.168455452	0.658285873	0.165309057	-2.45532036	-128.4408061	118.4019129	85.02033569	158.765725	-149.9545756
0.103780648	0.866392181	0.867321016	0.615269088	0.15902354	0.16282861	-33.34987015	-120.6330523	116.9671215	-76.36062734	-25.67098999	-158.9402642
4.77855E-06	0.881384276	4.87657E-06	0.699404938	0.175239193	0.698779242	-51.68656552	-122.0638607	7.773033914	-81.71969286	-33.17961628	38.3443133
0.877712021	0.884565032	0.054278883	0.170842405	0.175828159	0.690576423	-2.251742559	-121.8884468	41.74195469	86.3376211	-31.09987753	42.61032176
0.480746972	0.405698623	0.877375997	0.574978451	0.532582206	0.170544904	-54.5857667	-70.69688042	118.0548654	-39.43022346	123.4195066	-152.2744763
0.054270194	0.875498727	0.883932495	0.69044101	0.170799825	0.175629026	-78.22639527	-122.2598138	118.2486595	-77.35002305	-33.76499107	-151.1619478
0.459008517	0.422033004	0.877479019	0.590689504	0.55501288	0.170480846	-56.97233299	-67.31712975	118.0814925	-41.71963694	121.5467601	-152.0673418
0.100139876	0.841823822	0.114032089	0.600708868	0.135082523	0.625904781	0.438477772	-121.6379022	74.66642903	-81.85905889	-32.67956359	45.62316724
0.877434298	0.473114767	0.410214449	0.170631434	0.608982779	0.569408039	-1.981487944	-179.0330115	174.5935786	87.77078877	-160.8623447	2.943036213
0.877684514	0.459695777	0.429635627	0.170690287	0.55983423	0.524296549	-1.923347311	-172.953229	168.4563272	87.85896385	-161.3912068	0.888553239
0.080934949	0.868941918	0.082820696	0.663062929	0.162536692	0.67593512	6.623624802	-121.9800381	66.66743208	-82.12173402	-33.02373151	41.08228266
0.857075721	0.116674002	0.864768568	0.156190993	0.590374311	0.155881652	-3.90801057	-137.5568955	120.3283647	76.39484742	161.6133874	-140.3750836
0.456686636	0.877507657	0.454293832	0.53120383	0.170667104	0.560489352	50.10037732	-121.9663199	65.9972994	-121.2876573	-32.20594422	76.43742634
0.080183753	0.216325102	0.218395504	0.6202898	0.622804976	0.627419404	-5.348352999	-123.8714363	114.4959668	-81.11149823	159.562966	39.0765284
0.877944748	0.47046321	0.419994031	0.170920269	0.559754165	0.52094157	-1.955369235	-172.8766018	167.8458428	87.8551152	-160.2938891	1.982240887
0.480901546	0.401566365	0.877791703	0.590143196	0.548245437	0.170677385	-56.52082522	-68.39281989	118.0875845	-39.60538483	123.6826975	-152.0479728
0.877245683	0.492630053	0.496689504	0.170548957	0.561315837	0.531666369	-1.97757539	-173.6841822	169.8006182	87.9236726	-163.34915	-1.056780343
0.826290824	0.196357831	0.199449755	0.119277727	0.60731305	0.577995622	-1.320607509	-153.3180905	126.8621181	88.76087416	165.104733	36.14918738
0.872526407	0.875757509	0.075919159	0.164994886	0.16913924	0.650515548	-1.467992132	-122.5513309	72.90793653	89.89308058	-34.86527518	43.06126736
0.446367241	0.877386926	0.437085865	0.546080331	0.170590306	0.575738254	51.37160614	-121.9640418	64.82573316	-120.9473371	-32.26188327	76.27410989
0.455318797	0.436107489	0.877343554	0.610013213	0.57638333	0.170549846	-59.43657974	-64.6189753	118.0385104	-42.90560184	120.8959882	-152.2886781
0.877262691	0.480595823	0.401390398	0.170103402	0.589944865	0.548331566	-1.922205136	-176.539386	171.608599	88.00628445	-159.646943	3.689145699
0.422135305	0.877535002	0.459296288	0.554584242	0.170533542	0.590400599	52.69198359	-121.9242451	63.00705937	-118.4515323	-32.11832259	78.29388544
0.447967573	0.432559355	0.877369666	0.59085836	0.558287219	0.17052282	-57.11441748	-66.8543645	118.1097416	-42.75880509	120.4914092	-152.0855227
0.877307901	0.480604373	0.405594606	0.170568488	0.575139776	0.532802719	-1.962782044	-174.6133232	169.2990833	87.74587174	-159.4474997	3.398759071
0.401302359	0.877347236	0.487339068	0.564713874	0.170537273	0.607783667	53.99233078	-121.9543213	61.35213814	-115.8572144	-32.27651565	80.31963558
0.06243424	0.062529977	0.062375844	0.638090157	0.638329081	0.638558884	-8.189837491	-128.4911546	111.4994064	-80.9765198	159.1224353	39.06749108
0.082999774	0.869183997	0.078801034	0.664459601	0.162538049	0.677534777	25.772544	-121.957626	78.19076072	-83.19855495	-32.93028834	39.93203665
0.8777289	0.497765425	0.493974832	0.170626552	0.560010531	0.530796756	-1.989542632	-173.6573553	169.5818036	87.91304923	-163.4728538	-1.229719445
0.074964658	0.074850924	0.075223503	0.634193588	0.634545494	0.634661004	-26.79924805	-147.0180131	93.00578273	-78.79058606	161.2492862	41.21130309
0.054277126	0.874882332	0.882091381	0.690572108	0.170763877	0.175200928	-78.20830318	-122.3707344	118.2759405	-77.33498354	-33.86809329	-151.1831188
0.077150251	0.867586346	0.865542241	0.623131053	0.160007988	0.161537896	-7.671804752	-120.6358058	116.9766837	-80.75175153	-25.38281604	-158.8236058
0.253977749	0.252933842	0.825676619	0.614815884	0.581802689	0.118673109	-31.46891193	-111.7023459	118.7735092	-76.24804962	154.471592	-150.89517
0.392928798	0.877460597	0.484783896	0.582461975	0.170709211	0.62546206	56.43251023	-121.9597265	59.32675356	-115.580986	-32.16570593	80.14311697
2.77178E-06	3.06155E-06	2.95216E-06	0.699084057	0.699446921	0.69922007	-82.04349388	158.2803273	38.28252114	-81.74841666	158.3342129	38.27723077
0.883036	0.040853367	0.876663246	0.174770673	0.692915223	0.170747359	-1.90120406	160.8849999	117.6466638	88.68032	161.5387561	-154.1512433
0.846315431	0.846415039	0.846169955	0.25675026	0.25701057	0.256736922	-16.25955737	-136.2998493	103.6872061	32.121151	-87.94460125	152.0498813
0.081650587	0.867282478	0.866002622	0.621368382	0.159340988	0.161875965	-15.89841116	-120.6246076	116.9300908	-79.70727788	-25.41707953	-158.6556575
0.429579735	0.877493453	0.459554402	0.52419173	0.170664805	0.559946597	48.41920058	-121.9621871	67.00740582	-119.096912	-32.21612823	78.61462107
0.439745685	0.877625481	0.448781425	0.527517294	0.170934205	0.55986188	48.91972116	-121.9873685	66.90507173	-120.2297874	-32.14375107	77.53333896
0.825767384	0.287951538	0.299077547	0.11861666	0.613136034	0.583057076	-1.117744262	-150.440644	143.57985	89.27408816	162.8283311	33.71121659
0.470479067	0.419876191	0.877852211	0.559612791	0.521023114	0.170694767	-52.83086853	-72.10683813	118.0926092	-40.29463602	121.9959734	-152.082552
0.877797304	0.459699282	0.429734971	0.170756276	0.559760956	0.524463573	-1.955573817	-172.9887667	168.4296749	87.94569692	-161.3836332	0.88535561
0.102242339	0.841650409	0.083363105	0.606024698	0.134821127	0.631294061	20.85825193	-121.5042579	88.09110705	-85.17283945	-32.00463237	42.26482528
0.100256275	0.842229182	0.113960114	0.600599891	0.135059773	0.625863265	0.524113088	-121.5849736	74.77442643	-81.88462314	-32.67538942	45.64518711
0.825107195	0.190166926	0.20058061	0.118818109	0.611189716	0.579089817	-1.223708967	-156.0988201	133.5282305	88.83799232	164.9530084	35.73582128
0.882536683	0.040849778	0.87722744	0.175298994	0.692855102	0.171048817	-1.947153204	160.8558986	117.5973306	88.66605675	161.5117457	-154.0047294
0.448196152	0.432780865	0.877822643	0.590964617	0.558177359	0.170782626	-57.12921182	-66.86251673	118.0980772	-42.76588209	120.4593483	-152.1410731
0.054862982	0.054478073	0.054896706	0.689748623	0.690307235	0.690064436	-78.32312435	161.3611672	41.69480329	-77.41682807	162.5418382	42.57142655
0.857279383	0.13045852	0.86266449	0.156595694	0.586473601	0.154370009	-3.843614061	-146.2518412	120.2653068	76.35137784	163.8213234	-140.7157153
0.846966831	0.153996481	0.859780185	0.151786049	0.560818034	0.152470538	-4.709529313	-141.8249792	121.2858761	70.66737024	164.0437933	-134.8008625
0.877434255	0.448122277	0.435917286	0.170655982	0.575714832	0.542752576	-1.959121001	-175.0696448	170.9404223	87.71729669	-162.6329668	0.148817605
0.877651649	0.877000921	0.877463944	0.171127956	0.170655092	0.170671139	-2.052008303	-122.0327645	117.9891241	87.85648131	-32.22685827	-152.0441616
0.847456822	0.154003056	0.858832996	0.150981888	0.560792666	0.151588862	-4.602903874	-141.8112517	121.3698341	70.7989412	164.0461654	-134.8083125
0.84156827	0.102910466	0.099213374	0.134993171	0.627740397	0.602313917	-1.611533	-161.9398991	127.3930887	87.58638347	164.4504894	37.06638306
0.448088316	0.435988328	0.877381076	0.575607403	0.542765625	0.170610773	-55.08204454	-69.08983402	118.0184342	-42.66419292	120.117121	-152.2502002
0.081289116	0.855516203	0.067895111	0.632103415	0.148977427	0.652906041	22.58518115	-121.5882261	84.40967435	-84.183864	-32.68432693	41.47083465
0.014249992	0.881728973	0.014149297	0.697416844	0.175102327	0.697135058	-80.21220058	-122.1586068	39.65826229	-80.67183896	-32.99376966	39.34842799
0.469572216	0.411506353	0.877019941	0.590664955	0.55153583	0.170084649	-56.79076329	-67.83013776	118.0630207	-40.69506689	122.6366208	-152.2207389
0.877517765	0.448188721	0.435935783	0.170638476	0.575713176	0.542801087	-1.956195399	-175.0687096	170.9445907	87.73296054	-162.633501	0.151024733
0.123215513	0.861864916	0.855103199	0.588467981	0.154866118	0.156083227	-22.18667606	-119.8240101	116.238487	-77.25901601	-20.55348829	-163.6442778
0.041088543	0.040816157	0.881752179	0.692332832	0.692771886	0.175449752	-78.94187296	160.6065596	117.9743864	-78.34820251	161.5657788	-152.9688621
0.106114928	0.082860241	0.855540734	0.643347472	0.623558008	0.149513347	-53.28797788	-135.6555847	118.3018892	-74.31696367	160.2965257	-152.8712257
0.083383804	0.102242212	0.841707658	0.631337251	0.606066441	0.134668128	-31.9638975	-99.10699155	118.4934017	-77.72467349	154.8141339	-152.025292
0.445672293	0.448711006	0.877331099	0.608475197	0.578262719	0.170605906	-59.66243379	-64.32784669	118.0052665	-44.01701897	119.7145235	-152.2337822
0.087992145	0.867208632	0.86614977	0.619225323	0.15964889	0.162350775	-22.82855879	-120.7228218	117.0045993	-78.56140336	-25.55973758	-158.8366669
0.862321576	0.844139707	0.137123079	0.154785469	0.149209152	0.566237712	1.340738287	-124.7416661	110.0417409	105.3166654	-49.48864833	40.57650566
2.75016E-06	3.14296E-06	3.0715E-06	0.699353587	0.699211418	0.699269707	-81.82238582	160.5615862	39.25545895	-81.77419084	158.2841625	38.2633911
0.473450811	0.404054924	0.877394954	0.625768596	0.586281394	0.170699345	-60.99151828	-63.01627557	118.0852996	-40.90330628	123.3488729	-152.0375497
0.86125378	0.845362233	0.141712063	0.153967744	0.150059053	0.564406858	1.363653664	-124.6974159	105.6770654	105.3241825	-49.37321844	41.73702915
0.242514739	0.825868349	0.233901543	0.584044969	0.118897123	0.61209892	21.70513767	-121.1834632	81.42178358	-84.99987402	-30.93707955	44.26493571
0.083395622	0.102226559	0.841807673	0.631143818	0.606065299	0.134716866	-31.9625786	-99.09775619	118.5049388	-77.7075181	154.8388291	-152.0132863
0.464732444	0.424544151	0.877307468	0.608016583	0.57145729	0.170518746	-59.13257796	-65.090225	118.0354431	-41.87378146	121.8940942	-152.2635906
0.844746278	0.141849692	0.860490747	0.149740228	0.564521361	0.153404823	-4.63748962	-134.2980786	121.3239099	70.77735019	161.7505678	-134.5240689
0.877305299	0.438755724	0.444427566	0.170575796	0.60864104	0.57842149	-1.955566881	-179.6274819	175.7291921	87.72375492	-164.0179588	-0.274452305
4.83083E-06	0.880895834	4.85804E-06	0.6993353	0.175054172	0.699117221	-51.60198151	-122.1494879	8.198759629	-81.76140045	-33.08534651	38.23367115
0.883831619	0.054278956	0.875875514	0.175529666	0.690615618	0.17034107	-1.730043612	161.7423605	117.6993149	88.95518311	162.6136528	-153.701962
0.865968215	0.095772889	0.866301889	0.162204525	0.617502746	0.159334315	-3.027796272	-148.6786907	119.2512096	81.03840819	162.5121254	-145.7243413
0.872881764	0.875081794	0.055274206	0.164951457	0.169056459	0.654947386	-1.496251315	-122.5473625	85.72853542	90.09608722	-34.78911093	40.85937516
0.878129758	0.449100424	0.439947338	0.170707369	0.559905115	0.527561239	-1.961355938	-173.0648929	168.9399236	87.83833754	-162.4937547	-0.232306697
0.083537586	0.076087714	0.855327133	0.648579106	0.627612274	0.149025271	-47.35276509	-117.3707557	118.2284903	-76.48017312	158.0790596	-152.6039349
0.877665362	0.459642439	0.429668913	0.170760879	0.559863519	0.524345103	-1.95032522	-172.9809874	168.4321745	87.86774869	-161.3963868	0.87871525
0.083477139	0.08364612	0.08390377	0.632070017	0.632111704	0.632517684	-33.2923261	-153.421334	86.43535303	-77.66291901	162.4310933	42.38606381
0.847240853	0.846595912	0.846959032	0.2570585	0.256707291	0.257144408	-16.23920031	-136.2864099	103.7648655	32.08180318	-87.85816928	152.2111548
0.111407242	0.864636871	0.856217385	0.592077347	0.156219668	0.155643473	-12.28571439	-119.6155489	116.1386017	-79.5383883	-20.25354365	-163.5246856
0.855460724	0.116649351	0.864312466	0.155494718	0.590332782	0.155360525	-3.9187777	-137.5266148	120.2374943	76.37677539	161.5669086	-140.5911476
0.484777644	0.392908996	0.877436271	0.625467612	0.582373211	0.170777226	-60.62064707	-63.50361591	118.0979577	-39.85517593	124.415321	-152.200188
0.881613757	0.054594422	0.054134778	0.175352324	0.689895603	0.690453493	-2.046445413	161.779292	41.38389487	87.25135558	162.6673176	42.62585811
0.14179249	0.860852647	0.846031101	0.564482526	0.153552084	0.149848877	-14.29110511	-118.5581895	115.3709625	-78.27583344	-14.53102747	-169.2038515
0.877412955	0.473136019	0.410173494	0.17063364	0.60899331	0.569399688	-1.975225853	-179.037694	174.611962	87.76632044	-160.8561395	2.949522287
0.027327736	0.876047011	0.884225703	0.695266665	0.170133045	0.175261149	-79.99711947	-122.2647546	118.2064153	-79.56206907	-33.87513384	-151.0986276
0.415412328	0.877364063	0.461979104	0.589793155	0.1705172	0.626240532	57.3564661	-121.9706385	58.61715827	-117.7436232	-32.08921203	78.00404703
0.425752366	0.877310928	0.463997731	0.573534582	0.170622079	0.609730059	55.14673837	-121.9985447	60.59814864	-118.2148828	-32.21822386	77.99032703
0.484688457	0.392852063	0.877287541	0.625247632	0.582501688	0.170338093	-60.68960741	-63.58695883	118.0224642	-39.87246095	124.4308953	-152.1163423
0.87662321	0.04709914	0.873661958	0.169350293	0.656853923	0.16536586	-2.53715411	-143.3696203	118.5459493	85.17194327	159.9006619	-149.7443198
0.071315033	0.854768341	0.068784817	0.629424166	0.148355156	0.649698274	11.92767529	-121.7189272	77.83388616	-83.0013432	-32.69680231	42.3885162
0.873703594	0.055308324	0.872432335	0.168307026	0.654743319	0.164708847	-2.543960996	-154.2606581	118.3757383	85.1355403	160.9414127	-150.107872
0.868996551	0.077447078	0.080869218	0.162575694	0.677328197	0.665259943	-1.980683875	-165.3157692	147.2226969	87.06429685	160.0192872	36.87203562
0.081747641	0.867416839	0.865323272	0.621130821	0.159613512	0.161488437	-15.77785391	-120.7320955	116.9635089	-79.67462311	-25.62116386	-158.8480614
0.480869539	0.410108956	0.877442208	0.559370635	0.517530331	0.170573775	-52.7205519	-72.79947354	118.0540965	-39.22944807	123.097804	-152.1121072
