Vam	Vbm	Vcm	Iam	Ibm	Icm	Vap	Vbp	Vcp	Iap	Ibp	Icp
0.027438025	0.028348655	0.028044187	0.69511495	0.694799529	0.695270281	-80.33304515	159.5346589	39.2662175	-79.64895588	160.4108195	40.42466444
0.05530024	0.870975169	0.873859241	0.65492689	0.164318656	0.168160332	-34.29260961	-121.5433229	117.5511447	-79.09520164	-30.1158368	-154.747488
0.877299779	0.480814476	0.401258369	0.170381527	0.590097422	0.547857227	-1.942231907	-176.5297045	171.547472	87.79936683	-159.6367509	3.686080321
0.419928235	0.877633584	0.470208999	0.521025069	0.17062407	0.559694697	47.76836839	-122.0367836	67.04366127	-118.0292991	-32.11434731	79.66993677
0.125061695	0.103231584	0.841511298	0.623738787	0.598586555	0.135344017	-47.71193507	-126.1497851	118.3502098	-73.30790668	159.2559401	-152.8950431
0.053955545	0.051396656	0.057077841	0.654177366	0.654161478	0.654094	-26.7150405	-146.9008845	92.89423384	-79.71663523	160.2625871	40.28525131
0.079168819	0.855877005	0.102963756	0.623637877	0.14968356	0.643300972	-15.73560408	-121.792198	66.57997266	-79.76564678	-33.17098253	45.71617401
0.87714501	0.458927166	0.421830479	0.170172352	0.590670138	0.554708553	-1.921647132	-176.9778076	172.6797844	87.81690477	-161.7311026	1.571096568
0.842157004	0.124991616	0.103560342	0.135188038	0.623662351	0.598159876	-1.642881417	-167.656402	113.9913293	87.12467612	166.6695215	39.19788005
0.048000935	0.045671592	0.053016396	0.656266018	0.656183338	0.656055735	-13.83912589	-133.3533609	105.7017921	-80.83090027	159.1365107	39.20990194
0.877206546	0.458921546	0.421943652	0.170177726	0.590673539	0.554713672	-1.95126159	-176.9759632	172.6174432	87.81808766	-161.7327813	1.569227793
0.45905949	0.422088037	0.877587026	0.590677663	0.555054452	0.170466769	-56.99574378	-67.33528071	118.0604373	-41.73786902	121.5302372	-152.0514526
0.876550636	0.882517199	0.013706014	0.170638973	0.174861108	0.697274915	-2.420404852	-121.9061081	39.15512866	85.86045405	-31.37979437	39.3709469
0.432774168	0.877353031	0.448045537	0.557950551	0.170407514	0.590290801	53.10691142	-121.8902588	62.92587844	-119.5362846	-32.01551942	77.22202583
0.876542294	0.882845295	0.054277264	0.17088157	0.175165633	0.690524497	-2.37698507	-121.8642727	41.73289134	86.01010974	-31.25862114	42.60590707
0.825558845	0.146086786	0.129526674	0.119181372	0.603130741	0.574193581	-1.389046288	-162.8793621	118.9339419	88.17595997	167.4533197	38.49573075
0.129790416	0.826931336	0.139741351	0.576872975	0.118970904	0.60528819	4.295799294	-121.3085173	78.86485112	-82.72116393	-31.14783311	46.287087
0.822126662	0.823658134	0.8249108	0.299232547	0.298601199	0.29932211	-21.18374395	-140.9945776	98.80323532	19.87599358	-100.0331466	139.9858378
0.855466854	0.065890096	0.078233746	0.149042672	0.652380498	0.632172478	-1.651047364	-155.8617009	142.1564421	87.34864099	161.4443398	35.95104116
0.046644917	0.047910345	0.051697508	0.656944977	0.658321688	0.658412318	4.259837768	-117.5109261	124.8952337	-82.01456801	158.1692801	37.96967794
0.014442908	0.881133653	0.014353069	0.69716249	0.175137963	0.697357348	-80.45301907	-122.1095846	39.95734114	-80.61825888	-33.05901306	39.41930769
0.484915417	0.393064943	0.87772796	0.625466069	0.582389462	0.170857698	-60.67221024	-63.56444018	118.0421653	-39.85675991	124.4056257	-152.1874878
0.876785878	0.882064238	5.49578E-06	0.170779571	0.175363305	0.699126666	-2.465190351	-121.9422453	38.2357752	85.99729956	-31.45750813	38.24036169
4.88709E-06	4.89872E-06	0.881026073	0.699114901	0.699516082	0.175164521	-111.2591214	-171.8552826	117.9208232	-81.63108353	158.3146371	-153.2075309
0.86532953	0.077031172	0.867247498	0.161236643	0.623413641	0.159960829	-3.055366328	-127.7490355	119.360748	81.10017861	159.2711677	-145.5565559
0.425586309	0.877425949	0.459123429	0.539790059	0.170638536	0.575830342	50.46453441	-121.982474	65.00020511	-118.7801701	-32.23747574	78.41679097
0.076905922	0.869338111	0.085103676	0.661309903	0.162509382	0.673540325	-12.74744604	-121.9469779	61.05810164	-81.01766853	-33.0466429	42.24753337
0.446298646	0.877251954	0.437020868	0.546064445	0.170583726	0.575744294	51.37463676	-121.959136	64.8324184	-120.9433495	-32.26967496	76.27821084
0.862721903	0.863809147	0.863329666	0.219100222	0.218927992	0.219268913	-11.49363129	-131.4904547	108.4135635	46.92627219	-73.02240094	167.0173412
0.470022752	0.415611552	0.877396068	0.575326814	0.536071819	0.170554745	-54.75694791	-70.10076176	118.0545725	-40.49269222	122.3338573	-152.2731904
0.456371592	0.4353764	0.877454436	0.608365616	0.575107152	0.170578313	-59.35017364	-64.68582316	118.0555781	-42.98608946	120.7669613	-152.2774882
0.85584563	0.103051078	0.078849776	0.149380809	0.643601611	0.623613059	-1.875853828	-173.6663588	104.3495236	86.95636689	165.6128425	40.18894973
0.437046968	0.446355987	0.877333289	0.575666157	0.546044872	0.170644311	-55.19975693	-68.65990208	118.0067066	-43.74382227	119.0208345	-152.2372391
0.877385744	0.437090849	0.446361027	0.170575694	0.575768506	0.546074885	-1.956751805	-175.1672348	171.3787827	87.72438699	-163.7215334	-0.939533214
0.855094176	0.107927431	0.864307576	0.154711744	0.593920298	0.1565787	-3.716575155	-126.503641	120.3373946	76.39531119	159.4327075	-140.2803256
0.082847438	0.86893783	0.093008564	0.656851338	0.162610301	0.670248405	-25.50999183	-121.9565049	60.38654009	-79.93351499	-33.11905857	43.17210577
0.311444779	0.825832693	0.300308633	0.582146953	0.118712221	0.612367582	23.94491768	-121.0951133	89.60916043	-86.24044667	-30.75094486	42.80107479
0.866401951	0.866120634	0.095472616	0.159221397	0.162239752	0.617476365	-0.715575617	-123.0795249	91.30652824	94.21018522	-39.04176945	42.53648653
0.484815618	0.392964102	0.877526977	0.625573788	0.582342617	0.170841473	-60.67143514	-63.56824857	118.0409416	-39.84560698	124.4247025	-152.2435157
0.877378456	0.484271798	0.399511494	0.170630635	0.607602171	0.564895172	-1.994203082	-178.6292952	173.8983679	87.78225609	-159.7867061	4.008899242
0.867452121	0.865901155	0.087804108	0.159418256	0.161888382	0.619514124	-0.684882187	-123.089434	97.1329045	94.30434402	-38.89694368	41.38107635
0.841525064	0.113765523	0.100312282	0.135061647	0.625697645	0.60055706	-1.606922514	-165.1568504	120.4495111	87.30512189	165.5939897	38.15238327
0.876334212	0.076050015	0.873160965	0.169621451	0.650547549	0.164933804	-2.490482068	-166.9772307	118.4674287	85.16796218	163.0987827	-149.8266555
0.86484047	0.854389434	0.111444127	0.155934522	0.154479061	0.591919306	0.19158638	-123.9422668	107.6965402	99.20329852	-43.9062554	40.52052327
0.844188868	0.137300289	0.861999416	0.148865226	0.566250984	0.154592311	-4.661733499	-129.9989019	121.3091211	70.35757485	160.6624184	-134.8023767
0.877240504	0.437012721	0.446295417	0.170577944	0.575737044	0.546063985	-1.95949719	-175.1677752	171.3741817	87.73259851	-163.7212136	-0.942495819
0.095465321	0.86669994	0.866949503	0.61732242	0.159027115	0.162459945	-28.57331031	-120.6678276	116.95857	-77.46890901	-25.59872077	-158.8404346
0.438424315	0.876879345	0.438429037	0.596541939	0.169991996	0.626482876	58.08422864	-121.9066457	58.084353	-119.8765316	-32.07089613	75.84983307
0.825584547	0.146255349	0.129582101	0.118968872	0.603180157	0.574331999	-1.390488206	-162.7894056	118.838535	88.18662189	167.4756989	38.48418016
0.861761428	0.861692175	0.863464867	0.218833973	0.218737211	0.2193437	-11.60847286	-131.4775303	108.4920935	46.90447396	-72.88424092	167.0305505
0.867415475	0.865616982	0.081531405	0.159795985	0.161627118	0.6215292	-0.676195599	-123.065276	104.1571276	94.39556423	-38.96138639	40.35476312
0.075352294	0.076862611	0.854707664	0.64970838	0.629611485	0.149030085	-42.09417218	-108.1050567	118.289487	-77.51730203	157.0680889	-152.7980469
0.066407469	0.052853509	0.081359533	0.673214131	0.672415662	0.673877215	-53.3951843	-173.5275012	64.88276469	-78.6716058	161.4425486	41.4488597
0.869082825	0.07753959	0.080132495	0.162509803	0.677360065	0.665485557	-1.967824628	-162.283535	143.2330953	87.06026569	160.0485776	36.86745548
0.877511347	0.450461786	0.427034913	0.170492131	0.626414236	0.59324459	-1.957258047	178.3173501	177.7344345	87.94827049	-163.0678891	1.170297747
0.84540342	0.14179113	0.860702263	0.150026716	0.564526038	0.153729204	-4.623985405	-134.3054084	121.3648387	70.76279027	161.7535319	-134.5121688
0.071393033	0.854569385	0.068769144	0.629445495	0.148499024	0.649705891	11.82062458	-121.7694449	77.81714954	-83.00286507	-32.7169989	42.39487361
0.027436508	0.027658585	0.027764599	0.695206129	0.694871049	0.695164997	-80.32663536	159.9595467	40.24304173	-79.57969256	160.4081172	40.43128142
0.084343575	0.075823867	0.855465242	0.647534891	0.628200514	0.148880543	-47.15337196	-117.9853559	118.3899561	-76.48081466	158.0832904	-152.3845067
0.129188318	0.825918302	0.145917452	0.574402641	0.118966894	0.603576888	-1.109911538	-121.234356	77.19716268	-81.5706936	-31.80219397	47.48756738
0.871452694	0.874329906	0.055331752	0.164438891	0.168122983	0.654849839	-1.547434274	-122.446794	85.73709505	89.84671514	-34.81758782	40.94077189
0.105896651	0.082670083	0.85552372	0.642884922	0.623741087	0.149294915	-53.23199009	-135.7471946	118.2177814	-74.23094233	160.2949813	-153.0845775
0.063403133	0.059951095	0.065156505	0.6518446	0.652004216	0.651725251	-36.33299457	-156.3794145	83.66772782	-78.59865612	161.3759993	41.3818953
0.412992973	0.877489327	0.475937864	0.568484648	0.170568223	0.608330437	54.45671027	-121.9351602	61.16845407	-116.9711915	-32.29041512	79.22478388
0.867370758	0.86559441	0.0815303	0.159798253	0.161711121	0.62151815	-0.687401613	-123.0643772	104.1690851	94.41521647	-38.9532452	40.34140807
0.071335956	0.854421857	0.068758299	0.629427642	0.148656309	0.649658905	11.92859902	-121.7772811	77.81851976	-82.99300186	-32.74680477	42.39196723
0.450393074	0.426965561	0.877373279	0.626474238	0.593154974	0.170455399	-61.68594456	-62.26866828	118.0395447	-43.07900402	121.1629913	-152.105801
0.866759559	0.866641983	0.095384383	0.159462356	0.162260973	0.617560832	-0.641241848	-123.0748384	91.31739847	94.21974572	-38.9932716	42.53324952
0.027329459	0.875491098	0.884377773	0.695339125	0.170119399	0.175486078	-80.00163298	-122.2466475	118.2739485	-79.56823655	-33.79592554	-151.0819524
0.129028705	0.825792466	0.14570223	0.574286384	0.118596546	0.603636426	-0.832485519	-121.3100857	76.90802849	-81.57274084	-31.75115511	47.45163593
0.876881052	0.43842983	0.43842508	0.170157637	0.626646324	0.596330995	-1.981339307	178.0096746	178.0095787	87.81345333	-164.1738914	0.088061131
4.89192E-06	0.880889046	4.84374E-06	0.699299276	0.175062911	0.699082237	-51.81164271	-122.1476971	8.947824262	-81.75297322	-33.07969012	38.22266735
0.876820211	0.486245526	0.497706129	0.16990359	0.558101853	0.529828899	-1.948333383	-172.7937835	169.1450294	88.01897345	-163.6521882	-1.395261046
0.104114569	0.866196089	0.867242345	0.615110596	0.158610742	0.16309665	-33.37337558	-120.6843289	116.9904766	-76.42016093	-25.60362971	-158.6424587
0.42553459	0.877420261	0.464176352	0.573577046	0.170575293	0.60985915	55.01401374	-121.9487392	60.81237299	-118.1771992	-32.26818996	78.00907994
0.084331046	0.076021116	0.855523311	0.647687049	0.628073621	0.149427444	-47.24650623	-118.1147709	118.241076	-76.54606582	158.1090584	-152.3275867
0.048345498	0.041739752	0.073700577	0.677434605	0.677914144	0.679876968	-25.00615491	-150.356965	89.53751995	-80.90436205	159.3393682	39.17923037
0.448810574	0.439665789	0.877551203	0.559665467	0.527796338	0.170582256	-53.06297215	-71.066521	118.0358309	-42.51160248	119.7535106	-152.0007912
0.85504413	0.091466251	0.074341707	0.148971594	0.645636803	0.625633975	-1.719788235	-170.8167578	112.6377338	87.00073046	164.622407	39.17008503
0.062795446	0.060025397	0.065000142	0.651976907	0.651914569	0.651534071	-36.66202473	-156.3935474	83.17745727	-78.59848589	161.3732199	41.41338083
0.825872383	0.281778502	0.305393328	0.118681755	0.613796431	0.584901096	-1.132811452	-135.4758788	141.1788105	89.32243488	162.9938181	33.79562069
0.856012699	0.116676592	0.863465417	0.155727725	0.590333082	0.155583915	-3.831061403	-137.555469	120.3003713	76.32390691	161.6141637	-140.5706471
0.876484274	0.882562281	0.027326185	0.171242704	0.175560467	0.695159798	-2.404500636	-121.8925579	40.04250282	86.06022489	-31.41912391	40.47814927
0.107959416	0.865172444	0.855158282	0.593669203	0.156932056	0.154757732	-6.440865967	-119.7153424	116.1517283	-80.61411226	-20.3524993	-163.7733971
0.014392747	0.881460908	0.014278088	0.697557585	0.175275795	0.696635364	-80.51164117	-122.122022	40.04081892	-80.64832829	-33.00208269	39.3704136
0.093552828	0.318595239	0.269330294	0.622154667	0.626280861	0.624739085	1.431758015	-115.6159047	131.2708443	-82.10789326	157.9240046	37.70353513
0.014280045	0.014027912	0.881488109	0.697056041	0.697196937	0.175559018	-81.2317652	158.107001	117.8749013	-80.61917694	159.3873916	-152.989816
0.067779514	0.067658611	0.067978974	0.63637654	0.636530888	0.636713607	-18.45332955	-138.6960805	101.3109269	-79.87315708	160.1781902	40.14466651
0.071756801	0.855843061	0.079695069	0.627559872	0.149317672	0.647733243	2.052259949	-121.7471893	72.71400954	-81.92389274	-32.89019356	43.48658167
0.415485901	0.877506857	0.462048239	0.589753281	0.170570308	0.6261378	57.33734036	-121.990649	58.59635154	-117.7774608	-32.06030023	77.9827829
0.103153423	0.099182989	0.841423371	0.627615611	0.602685498	0.135017959	-41.86855025	-112.802536	118.4117853	-75.50797827	157.0825226	-152.4372353
0.41036638	0.87781848	0.480975805	0.517724699	0.170617111	0.559376704	47.17326573	-121.9862616	67.23368432	-116.9372527	-32.03981405	80.74325513
0.062565221	0.062414812	0.062485783	0.638551278	0.63832945	0.63852397	-8.237963259	-128.4617997	111.7192903	-80.9700975	159.0596854	39.04024263
0.88174187	0.054604023	0.054135934	0.17535435	0.68991212	0.69047207	-2.048933009	161.7801176	41.37131594	87.25197829	162.6736031	42.61947458
0.84451742	0.137282742	0.861914903	0.149350152	0.566371202	0.154892909	-4.642523731	-129.99092	121.3436174	70.50128944	160.6377211	-134.572754
0.065231625	0.870914718	0.874837521	0.652684411	0.164182706	0.168293224	-41.7681075	-121.5170863	117.5963504	-77.93450615	-30.08709998	-154.7236965
0.877732353	0.448008818	0.432895403	0.170712144	0.591235664	0.558609713	-1.937023884	-177.2195172	173.1620665	87.90026942	-162.7825024	0.460594454
0.092739935	0.080265853	0.869053487	0.669593718	0.65677497	0.162696109	-59.3108248	-149.2304814	117.9821657	-76.92062303	160.082797	-153.0655575
0.866336186	0.081733989	0.867685338	0.161986399	0.621186473	0.159873068	-3.08599225	-135.8859974	119.412976	81.1712721	160.3680645	-145.5520375
0.429765632	0.877773393	0.459644284	0.524353067	0.170633244	0.559839187	48.38630492	-122.0004571	66.96639763	-119.1010888	-32.12801942	78.61066566
0.872251176	0.87453542	0.065209794	0.165190058	0.168849532	0.652686404	-1.587785553	-122.5124006	78.23634011	89.89853899	-35.02849235	42.04916004
0.21263283	0.206599685	0.825280407	0.60946003	0.580599647	0.118673163	-39.89346297	-111.3823178	118.7999601	-74.68014208	156.0653884	-151.4991556
0.877296405	0.437051594	0.44631357	0.170594593	0.575724657	0.546082333	-1.961220567	-175.1690738	171.3719797	87.74673267	-163.7260597	-0.95058897
0.054226602	0.881746028	0.054605543	0.690303552	0.175372772	0.690449381	-78.58734215	-122.1385986	41.83374646	-77.43731278	-32.87826668	42.59813425
0.040883087	0.881013362	0.041072968	0.692895782	0.175169907	0.692440996	-79.34162764	-122.0878772	41.06247025	-78.49028824	-32.70903092	41.50593552
0.081499191	0.856157192	0.067583521	0.631233605	0.149427209	0.652021847	22.17563508	-121.6548156	85.06462477	-84.15051903	-32.70451669	41.32891467
0.027449518	0.028334011	0.028136921	0.69490745	0.694874558	0.695051393	-80.13542647	160.1774348	39.27059474	-79.60888373	160.4267568	40.39074745
0.84689549	0.847193336	0.847697904	0.257375866	0.256803965	0.257164085	-16.28555685	-136.2599766	103.6918797	32.15938591	-87.84215014	152.2807904
0.448035809	0.435949637	0.877279552	0.575434974	0.542729523	0.170583862	-55.07841899	-69.11392333	118.0080317	-42.67279432	120.1009372	-152.2028106
0.081854174	0.855246759	0.066107057	0.631256333	0.149329079	0.653150696	23.0092962	-121.5761797	85.52868434	-84.19179999	-32.38983909	41.27026073
0.877352695	0.473408974	0.40996407	0.170582412	0.608768049	0.569120742	-1.993829095	-179.0040715	174.5292265	87.76352827	-160.848509	2.954372844
0.088077796	0.866367875	0.865762797	0.619535007	0.159011918	0.162034471	-22.78503207	-120.7264527	117.0209394	-78.55994714	-25.50213356	-158.8090952
0.079301762	0.083004648	0.868482019	0.67652837	0.663783726	0.162524678	-40.33932798	-96.23230609	118.0083763	-80.04037152	156.9586472	-152.9610975
0.066978518	0.052206174	0.080908241	0.673020656	0.672735206	0.674372119	-53.23022645	-173.4334711	65.69699943	-78.68718702	161.4899432	41.43553921
0.878086276	0.470540859	0.420047248	0.170877185	0.559714505	0.52107351	-1.985125503	-172.9115385	167.823446	87.91568104	-160.321311	1.954407776
0.091309438	0.074567372	0.855760295	0.645681275	0.62604095	0.149199253	-50.98853363	-127.2678748	118.1884926	-75.45581653	159.1289385	-152.8006723
0.123224209	0.862231375	0.855357114	0.588436446	0.154743838	0.156089714	-22.18310941	-119.8183735	116.2272836	-77.26036809	-20.4871706	-163.5643538
0.866921426	0.866707692	0.095466231	0.159393227	0.162619204	0.617234469	-0.672783537	-123.0986484	91.323086	94.32235457	-39.02723495	42.54650866
0.884031095	0.040854895	0.875466054	0.175248031	0.692985815	0.170080113	-1.760187254	160.8933239	117.7707356	89.01951251	161.545746	-153.8225067
0.10316462	0.099167379	0.841457967	0.627607188	0.602530214	0.135017201	-41.87701878	-112.8008307	118.4063148	-75.51777101	157.0806645	-152.4281641
0.244306406	0.825258775	0.239522589	0.584915596	0.118517047	0.613277597	16.64670915	-121.1961721	84.11894298	-85.12145531	-30.84763448	44.23216164
0.067768241	0.079172984	0.855466783	0.651904702	0.632220903	0.149041581	-35.84287844	-98.1101779	118.4180324	-78.51338107	155.9978421	-152.5233757
0.445653167	0.448658955	0.87734837	0.608634654	0.578287551	0.170595301	-59.45917715	-64.44181211	118.0495407	-43.97840701	119.7638918	-152.2785333
0.013780119	0.01463082	0.01438105	0.697375801	0.696785002	0.696690483	-81.12864439	158.1739884	38.36270775	-80.67022484	159.2650234	39.33311265
0.084031733	0.869162126	0.080247441	0.664600648	0.162687536	0.677603481	21.95765111	-121.9764982	81.93946757	-83.19601824	-32.95469642	39.95501647
0.415641464	0.877425329	0.470035974	0.536153767	0.170588265	0.575466249	49.90392471	-121.9514254	65.22796829	-117.6562983	-32.27710946	79.51493191
0.091118106	0.077934723	0.869122724	0.671679553	0.657545874	0.1625585	-62.11550898	-146.7676788	118.0079253	-76.9327011	159.8971036	-153.0444263
0.877387603	0.480739822	0.401416746	0.170241819	0.590185476	0.548030752	-1.984656933	-176.5769892	171.5150008	87.83511506	-159.6482235	3.686101144
0.846451443	0.847263573	0.847065082	0.257087441	0.256756255	0.257130335	-16.27578799	-136.3035751	103.6498994	32.08449845	-87.87309857	152.1957562
0.843403636	0.133715257	0.861613795	0.148244909	0.567853693	0.155387713	-4.596097782	-125.3078472	121.3872608	70.52674173	159.5241761	-134.5998749
0.877144503	0.458927295	0.421829433	0.170172782	0.590670127	0.554708623	-1.92148172	-176.9779461	172.6802653	87.81692299	-161.7311094	1.571044337
0.448161039	0.432778077	0.877787416	0.591028081	0.558189824	0.170845128	-57.15310023	-66.88190341	118.0762735	-42.75821219	120.4645632	-152.1549071
0.401385954	0.877360102	0.487319607	0.564718024	0.170535328	0.607785317	53.9488358	-121.9561666	61.38524561	-115.8579187	-32.27491444	80.3185463
0.437097466	0.446354346	0.877384608	0.575766026	0.546065883	0.170605132	-55.17375607	-68.62906978	118.0360567	-43.72219719	119.0556988	-152.2718874
0.82610878	0.146399759	0.129668566	0.119130379	0.602967743	0.574174545	-1.325663352	-162.7696749	118.8569668	88.29549822	167.4648772	38.49551466
0.459132727	0.42567467	0.877419311	0.575428169	0.539295861	0.170639221	-54.93880809	-69.54492114	118.0445711	-41.54990802	121.245485	-152.272177
0.02748607	0.028084556	0.027648155	0.695075886	0.695075059	0.695224272	-80.23566851	159.1708614	39.19309603	-79.5874675	160.4194907	40.39160507
0.120917742	0.115961753	0.185762194	0.617411439	0.61949053	0.618519938	-10.34376633	-134.4176864	112.3662028	-80.00104338	159.9635191	39.80157498
0.074811625	0.076416359	0.854649083	0.649478813	0.629886765	0.149034988	-41.9953925	-108.0442606	118.408636	-77.47226659	157.094541	-152.5359008
0.43849323	0.877017224	0.438498023	0.596586222	0.170218681	0.626537858	58.08538532	-121.9054949	58.08547413	-119.8838572	-32.06088679	75.86113881
0.876752783	0.438365905	0.438361179	0.170362963	0.626636831	0.596462872	-1.948266041	178.0427176	178.0426092	87.87305378	-164.1547185	0.088973984
0.82564039	0.137413846	0.126537109	0.11913157	0.606070029	0.57737394	-1.272414416	-161.1275862	123.909012	88.59674601	166.4017923	37.33196841
0.083438588	0.083767223	0.08406186	0.632366759	0.632139431	0.632441387	-33.37322632	-153.418982	86.31711329	-77.65843166	162.3860183	42.396474
0.083411547	0.102252138	0.841945707	0.631197141	0.605683759	0.134702916	-31.96292498	-99.05724734	118.5028034	-77.71590473	154.8051835	-152.0666445
2.78974E-06	3.10654E-06	2.91526E-06	0.698967567	0.699083128	0.699457708	-82.47860249	155.864092	37.74302027	-81.8042857	158.3394985	38.25469568
